,00_type_model,0_auc,0_precision,0_recall,1_normalisation,1_SMOT,1_fold,2_solver,3_activation,3_hiddenlayer,3_alpha,4_beta1ADAM,4_beta2ADAM,4_epsilonADAM
0,MLP_Classifier,0.4825,0.0621,0.5319,YES,YES,1,adam,relu,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4888,0.0577,0.6353,YES,YES,2,adam,relu,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.5233,0.0668,0.5682,YES,YES,3,adam,relu,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,relu,20,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5115,0.0617,0.6353,YES,YES,2,adam,relu,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5331,0.0684,0.6364,YES,YES,3,adam,relu,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,20,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4903,0.0579,0.6353,YES,YES,2,adam,relu,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4939,0.0585,0.6,YES,YES,2,adam,relu,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,20,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4931,0.0584,0.6,YES,YES,2,adam,relu,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5035,0.0745,0.5714,YES,YES,4,adam,relu,20,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5056,0.0606,0.6353,YES,YES,2,adam,relu,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4815,0.0624,0.6064,YES,YES,1,adam,relu,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5144,0.0624,0.6,YES,YES,2,adam,relu,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.54,0.0688,0.7273,YES,YES,3,adam,relu,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4805,0.0619,0.5638,YES,YES,1,adam,relu,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4858,0.0572,0.6353,YES,YES,2,adam,relu,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4851,0.0571,0.6353,YES,YES,2,adam,relu,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4971,0.0731,0.6381,YES,YES,4,adam,relu,20,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4805,0.0619,0.5638,YES,YES,1,adam,relu,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4939,0.0585,0.6,YES,YES,2,adam,relu,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,20,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.488,0.0576,0.6353,YES,YES,2,adam,relu,50,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,50,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,50,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,50,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,50,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.489,0.0576,0.6,YES,YES,2,adam,relu,50,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.5316,0.068,0.6364,YES,YES,3,adam,relu,50,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4971,0.0731,0.6381,YES,YES,4,adam,relu,50,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4902,0.0578,0.6,YES,YES,2,adam,relu,50,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5181,0.0656,0.5795,YES,YES,3,adam,relu,50,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,50,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5319,0.0681,0.6364,YES,YES,3,adam,relu,50,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,50,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5239,0.0662,0.6591,YES,YES,3,adam,relu,50,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4873,0.0574,0.6353,YES,YES,2,adam,relu,50,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.521,0.0663,0.5682,YES,YES,3,adam,relu,50,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,50,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4801,0.0558,0.5412,YES,YES,2,adam,relu,50,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5283,0.0672,0.6477,YES,YES,3,adam,relu,50,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4784,0.0554,0.5294,YES,YES,2,adam,relu,50,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5316,0.068,0.6364,YES,YES,3,adam,relu,50,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5268,0.0669,0.6477,YES,YES,3,adam,relu,50,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4902,0.0578,0.6,YES,YES,2,adam,relu,50,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5283,0.0672,0.6477,YES,YES,3,adam,relu,50,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4873,0.0567,0.4706,YES,YES,2,adam,relu,50,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5316,0.068,0.6364,YES,YES,3,adam,relu,50,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,50,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,50,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4765,0.055,0.5294,YES,YES,2,adam,relu,50,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5272,0.0665,0.7045,YES,YES,3,adam,relu,50,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4807,0.0622,0.6064,YES,YES,1,adam,relu,50,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4881,0.0569,0.4706,YES,YES,2,adam,relu,50,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.5231,0.0661,0.6591,YES,YES,3,adam,relu,50,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,50,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4895,0.0578,0.6471,YES,YES,2,adam,relu,50,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5129,0.0644,0.5909,YES,YES,3,adam,relu,50,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,50,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4767,0.0612,0.5638,YES,YES,1,adam,relu,50,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4858,0.0572,0.6353,YES,YES,2,adam,relu,50,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5257,0.0662,0.7045,YES,YES,3,adam,relu,50,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5029,0.0743,0.6762,YES,YES,4,adam,relu,50,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4767,0.0612,0.5638,YES,YES,1,adam,relu,50,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4988,0.0594,0.5412,YES,YES,2,adam,relu,50,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.5114,0.064,0.5909,YES,YES,3,adam,relu,50,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,50,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,50,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4879,0.0574,0.6,YES,YES,2,adam,relu,50,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.522,0.0658,0.6591,YES,YES,3,adam,relu,50,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,50,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,50,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4879,0.0574,0.6,YES,YES,2,adam,relu,50,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5118,0.0641,0.5909,YES,YES,3,adam,relu,50,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,50,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4767,0.0612,0.5638,YES,YES,1,adam,relu,50,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5096,0.0613,0.6471,YES,YES,2,adam,relu,50,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5166,0.0652,0.5795,YES,YES,3,adam,relu,50,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.506,0.075,0.6476,YES,YES,4,adam,relu,50,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,50,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4908,0.058,0.6118,YES,YES,2,adam,relu,50,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5174,0.0654,0.5795,YES,YES,3,adam,relu,50,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5002,0.0737,0.6095,YES,YES,4,adam,relu,50,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4796,0.062,0.6064,YES,YES,1,adam,relu,50,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4873,0.0574,0.6353,YES,YES,2,adam,relu,50,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5249,0.0661,0.7045,YES,YES,3,adam,relu,50,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,50,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,50,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4843,0.057,0.6353,YES,YES,2,adam,relu,50,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5118,0.0641,0.5909,YES,YES,3,adam,relu,50,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,50,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4767,0.0612,0.5638,YES,YES,1,adam,relu,50,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4653,0.0524,0.4706,YES,YES,2,adam,relu,50,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.522,0.0658,0.6591,YES,YES,3,adam,relu,50,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,50,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,50,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4931,0.0584,0.6,YES,YES,2,adam,relu,50,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,50,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,50,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5029,0.0602,0.5412,YES,YES,2,adam,relu,50,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,50,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.4847,0.0628,0.5745,YES,YES,1,adam,relu,50,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.5233,0.0668,0.5682,YES,YES,3,adam,relu,50,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,50,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.4903,0.0579,0.6353,YES,YES,2,adam,relu,50,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.54,0.0688,0.7273,YES,YES,3,adam,relu,50,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,50,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4931,0.0584,0.6,YES,YES,2,adam,relu,50,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,50,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,50,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4931,0.0584,0.6,YES,YES,2,adam,relu,50,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,50,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4815,0.0624,0.6064,YES,YES,1,adam,relu,50,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.488,0.0576,0.6353,YES,YES,2,adam,relu,50,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5233,0.0668,0.5682,YES,YES,3,adam,relu,50,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,50,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.488,0.0576,0.6353,YES,YES,2,adam,relu,50,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,50,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,50,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,50,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,50,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,50,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,50,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,50,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5107,0.0617,0.6,YES,YES,2,adam,relu,50,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5331,0.0684,0.6364,YES,YES,3,adam,relu,50,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,50,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,50,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,50,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,50,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,50,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5393,0.0671,0.6588,YES,YES,2,adam,identity,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5001,0.0737,0.5048,YES,YES,4,adam,identity,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5373,0.0664,0.6824,YES,YES,2,adam,identity,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,identity,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5428,0.0674,0.6941,YES,YES,2,adam,identity,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,identity,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4985,0.0733,0.5524,YES,YES,4,adam,identity,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4913,0.064,0.5532,YES,YES,1,adam,identity,10,0.01,0.5,0.555,1e-10
