;00_type_model;0_auc;0_precision;0_recall;1_normalisation;1_SMOT;1_fold;2_solver;3_activation;3_hiddenlayer;3_alpha;4_beta1ADAM;4_beta2ADAM;4_epsilonADAM
0;MLP_Classifier;0.5089;0.4728;0.345;NO;NO;4;ADAM;identity;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5089;0.4469;0.3333;NO;NO;2;ADAM;logistic;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5089;0.4616;0.5672;NO;YES;3;ADAM;logistic;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5089;0.4673;0.5893;NO;YES;4;ADAM;logistic;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5089;0.1429;0.0312;YES;NO;2;ADAM;relu;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5089;0.4684;0.5099;NO;YES;4;ADAM;relu;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5089;0.4431;0.4595;NO;NO;2;ADAM;relu;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5089;0.4739;0.3191;NO;NO;4;ADAM;identity;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5089;0.461;0.6121;NO;YES;3;ADAM;logistic;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5088;0.1818;0.0244;YES;NO;4;ADAM;relu;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5088;0.4624;0.4388;NO;NO;1;ADAM;relu;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5088;0.442;0.5113;NO;YES;2;ADAM;relu;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5088;0.4677;0.5527;NO;YES;4;ADAM;identity;1z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5088;0.4599;0.586;NO;YES;1;ADAM;identity;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5088;0.4475;0.3172;NO;NO;2;ADAM;logistic;1z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5088;0.4681;0.5267;NO;YES;4;ADAM;relu;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5088;0.0612;0.2805;YES;YES;4;ADAM;identity;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5088;0.0612;0.2805;YES;YES;4;ADAM;identity;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5088;0.4482;0.301;NO;NO;2;ADAM;identity;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5088;0.4475;0.3172;NO;NO;2;ADAM;logistic;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5088;0.4731;0.3359;NO;NO;4;ADAM;logistic;1z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5088;0.4731;0.3359;NO;NO;4;ADAM;logistic;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5088;0.4921;0.1435;NO;NO;4;ADAM;logistic;1z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5088;0.4902;0.1527;NO;NO;4;ADAM;logistic;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5088;0.0612;0.2805;YES;YES;4;lbfgs;identity;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5088;0.0667;0.2584;YES;YES;1;lbfgs;logistic;1z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5088;0.087;0.0488;YES;NO;4;lbfgs;logistic;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5087;0.4623;0.5116;NO;YES;3;ADAM;relu;1z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5087;0.4621;0.527;NO;YES;3;ADAM;relu;1z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5087;0.4633;0.4016;NO;NO;1;ADAM;relu;5z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5087;0.4605;0.5333;NO;YES;1;ADAM;relu;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5087;0.4726;0.342;NO;NO;4;ADAM;logistic;1z;0z0001;0z5;0z555;0z00001
0;MLP_Classifier;0.5087;0.4433;0.4369;NO;NO;2;ADAM;relu;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5087;0.4469;0.3269;NO;NO;2;ADAM;identity;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5087;0.0822;0.0674;YES;NO;1;lbfgs;relu;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5086;0.4617;0.541;NO;YES;3;ADAM;relu;1z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5086;0.2222;0.0225;YES;NO;1;ADAM;relu;1z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5086;0.4647;0.3972;NO;NO;3;ADAM;relu;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5086;0.4671;0.5847;NO;YES;4;ADAM;identity;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5086;0.4736;0.3145;NO;NO;4;ADAM;logistic;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5086;0.4641;0.3705;NO;NO;1;ADAM;relu;1z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5086;0.1875;0.027;YES;NO;3;ADAM;relu;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5086;0.4705;0.4015;NO;NO;4;ADAM;relu;5z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5086;0.0609;0.2927;YES;YES;4;ADAM;identity;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5086;0.4598;0.5845;NO;YES;1;ADAM;logistic;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5085;0.1379;0.036;YES;NO;3;ADAM;relu;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5085;0.4601;0.5535;NO;YES;1;ADAM;logistic;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5085;0.492;0.1405;NO;NO;4;ADAM;logistic;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5085;0.4673;0.3199;NO;NO;3;ADAM;logistic;5z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5085;0.119;0.045;YES;NO;3;ADAM;relu;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5085;0.4413;0.5356;NO;YES;2;ADAM;relu;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5085;0.1364;0.0312;YES;NO;2;ADAM;relu;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5085;0.4728;0.3313;NO;NO;4;ADAM;identity;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5085;0.4597;0.5829;NO;YES;1;ADAM;identity;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5085;0.0781;0.061;YES;NO;4;lbfgs;relu;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5084;0.473;0.3206;NO;NO;4;ADAM;identity;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5084;0.4726;0.3298;NO;NO;4;ADAM;identity;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5084;0.061;0.2805;YES;YES;4;ADAM;identity;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5084;0.061;0.2805;YES;YES;4;ADAM;logistic;1z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5084;0.4467;0.3188;NO;NO;2;ADAM;logistic;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5084;0.4613;0.5533;NO;YES;3;ADAM;relu;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5084;0.441;0.5502;NO;YES;2;ADAM;relu;5z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5084;0.4708;0.3817;NO;NO;4;ADAM;relu;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5084;0.4599;0.5597;NO;YES;1;ADAM;logistic;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5084;0.4717;0.3557;NO;NO;4;ADAM;logistic;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5084;0.4598;0.5674;NO;YES;1;ADAM;logistic;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5083;0.4635;0.144;NO;NO;2;ADAM;logistic;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5083;0.4932;0.1128;NO;NO;3;ADAM;logistic;5z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5083;0.1154;0.0337;YES;NO;1;ADAM;relu;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5083;0.4616;0.5301;NO;YES;3;ADAM;relu;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5083;0.4636;0.3752;NO;NO;1;ADAM;relu;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5083;0.4459;0.3333;NO;NO;2;ADAM;logistic;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5083;0.0732;0.0732;YES;NO;4;lbfgs;logistic;5z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5082;0.47;0.4061;NO;NO;4;ADAM;relu;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5082;0.4462;0.322;NO;NO;2;ADAM;identity;1z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5082;0.0608;0.2927;YES;YES;4;ADAM;logistic;1z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5082;0.46;0.5349;NO;YES;1;ADAM;logistic;5z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5082;0.4824;0.1878;NO;NO;4;ADAM;logistic;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5082;0.4415;0.5065;NO;YES;2;ADAM;relu;5z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5082;0.1765;0.027;YES;NO;3;ADAM;relu;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5082;0.4422;0.4644;NO;NO;2;ADAM;relu;5z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5082;0.4596;0.5643;NO;YES;1;ADAM;identity;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5082;0.4666;0.5969;NO;YES;4;ADAM;logistic;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5082;0.4465;0.3172;NO;NO;2;ADAM;logistic;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5082;0.0807;0.4324;NO;NO;3;lbfgs;relu;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5081;0.4666;0.5863;NO;YES;4;ADAM;identity;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5081;0.472;0.3344;NO;NO;4;ADAM;logistic;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5081;0.441;0.5324;NO;YES;2;ADAM;relu;1z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5081;0.4402;0.5955;NO;YES;2;ADAM;relu;1z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5081;0.0608;0.2805;YES;YES;4;ADAM;identity;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5081;0.0608;0.2805;YES;YES;4;ADAM;identity;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5081;0.4594;0.5705;NO;YES;1;ADAM;logistic;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5081;0.4593;0.586;NO;YES;1;ADAM;logistic;5z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5081;0.0769;0.061;YES;NO;4;lbfgs;relu;5z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5081;0.0608;0.2805;YES;YES;4;lbfgs;identity;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5081;0.0608;0.2805;YES;YES;4;lbfgs;identity;1z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5081;0.0608;0.2805;YES;YES;4;lbfgs;identity;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.508;0.0943;0.0521;YES;NO;2;ADAM;relu;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.508;0.4634;0.4204;NO;NO;3;ADAM;relu;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.508;0.4472;0.2945;NO;NO;2;ADAM;identity;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.508;0.4705;0.3771;NO;NO;4;ADAM;relu;1z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.508;0.441;0.5259;NO;YES;2;ADAM;relu;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.508;0.4639;0.3972;NO;NO;3;ADAM;relu;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.508;0.4719;0.3328;NO;NO;4;ADAM;identity;5z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5079;0.4647;0.3663;NO;NO;3;ADAM;relu;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5079;0.4894;0.1405;NO;NO;4;ADAM;logistic;5z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5078;0.4589;0.5891;NO;YES;1;ADAM;identity;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5078;0.4668;0.5573;NO;YES;4;ADAM;identity;1z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5078;0.4593;0.5597;NO;YES;1;ADAM;identity;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5078;0.129;0.036;YES;NO;3;ADAM;relu;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5078;0.4613;0.5162;NO;YES;3;ADAM;relu;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5078;0.1667;0.027;YES;NO;3;ADAM;relu;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5078;0.4592;0.5752;NO;YES;1;ADAM;identity;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5078;0.4469;0.2929;NO;NO;2;ADAM;identity;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5078;0.472;0.3221;NO;NO;4;ADAM;identity;1z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5078;0.129;0.036;YES;NO;3;ADAM;logistic;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5078;0.4724;0.313;NO;NO;4;ADAM;logistic;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5077;0.4588;0.5953;NO;YES;1;ADAM;identity;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5077;0.4716;0.3298;NO;NO;4;ADAM;logistic;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5077;0.5104;0.0757;NO;NO;3;ADAM;logistic;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5077;0.4594;0.5442;NO;YES;1;ADAM;logistic;5z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5077;0.4611;0.5224;NO;YES;3;ADAM;relu;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5077;0.4716;0.3298;NO;NO;4;ADAM;logistic;1z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5077;0.4452;0.3285;NO;NO;2;ADAM;logistic;1z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5077;0.0612;0.2439;YES;YES;4;lbfgs;relu;1z;0z001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5076;0.44;0.5696;NO;YES;2;ADAM;relu;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5076;0.4669;0.5282;NO;YES;4;ADAM;relu;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5076;0.4671;0.5099;NO;YES;4;ADAM;relu;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5076;0.4589;0.5798;NO;YES;1;ADAM;identity;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5076;0.4588;0.5876;NO;YES;1;ADAM;logistic;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5075;0.4668;0.5359;NO;YES;4;ADAM;relu;1z;0z001;0z5;0z999;0z00001
0;MLP_Classifier;0.5075;0.4613;0.4977;NO;YES;3;ADAM;relu;5z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5075;0.1667;0.0225;YES;NO;1;ADAM;relu;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5075;0.4449;0.3269;NO;NO;2;ADAM;logistic;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5075;0.4606;0.5425;NO;YES;3;ADAM;relu;1z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5075;0.4668;0.5359;NO;YES;4;ADAM;relu;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5075;0.4591;0.5566;NO;YES;1;ADAM;identity;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5075;0.4666;0.5435;NO;YES;4;ADAM;identity;5z;0z1;0z9;0z999;0z00000001
0;MLP_Classifier;0.5075;0.4444;0.343;NO;NO;2;ADAM;logistic;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5074;0.4408;0.5;NO;YES;2;ADAM;relu;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5074;0.4712;0.3252;NO;NO;4;ADAM;logistic;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5074;0.0609;0.2561;YES;YES;4;ADAM;logistic;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5074;0.4595;0.5194;NO;YES;1;ADAM;logistic;5z;0z001;0z5;0z555;0z00001
0;MLP_Classifier;0.5074;0.1333;0.0244;YES;NO;4;ADAM;relu;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.5074;0.4411;0.479;NO;NO;2;ADAM;relu;1z;0z0001;0z9;0z999;0z00001
0;MLP_Classifier;0.5074;0.441;0.4838;NO;YES;2;ADAM;relu;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5074;0.466;0.5863;NO;YES;4;ADAM;identity;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5074;0.4853;0.1511;NO;NO;4;ADAM;logistic;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5074;0.0714;0.2396;YES;YES;2;lbfgs;logistic;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5074;0.0646;0.4045;NO;NO;1;lbfgs;logistic;5z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5073;0.4404;0.5146;NO;YES;2;ADAM;relu;5z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5073;0.4444;0.3301;NO;NO;2;ADAM;identity;1z;0z0001;0z5;0z999;0z00001
0;MLP_Classifier;0.5073;0.0605;0.2805;YES;YES;4;ADAM;identity;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5073;0.0605;0.2805;YES;YES;4;ADAM;logistic;1z;0z1;0z5;0z555;0z00001
0;MLP_Classifier;0.5073;0.444;0.3463;NO;NO;2;ADAM;logistic;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5073;0.4607;0.5255;NO;YES;3;ADAM;relu;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5073;0.4409;0.4887;NO;YES;2;ADAM;relu;5z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5073;0.47;0.3588;NO;NO;4;ADAM;identity;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5073;0.0605;0.2805;YES;YES;4;ADAM;identity;1z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5073;0.4452;0.3091;NO;NO;2;ADAM;identity;1z;0z1;0z9;0z999;0z00001
0;MLP_Classifier;0.5073;0.4708;0.3328;NO;NO;4;ADAM;logistic;5z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5073;0.4597;0.6167;NO;YES;3;ADAM;logistic;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5073;0.061;0.2439;YES;YES;4;lbfgs;relu;1z;0z1;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5073;0.0605;0.2805;YES;YES;4;lbfgs;identity;5z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5072;0.462;0.3767;NO;NO;1;ADAM;relu;1z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5072;0.4682;0.4275;NO;NO;4;ADAM;relu;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5072;0.4583;0.5969;NO;YES;1;ADAM;identity;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5072;0.4447;0.3188;NO;NO;2;ADAM;identity;5z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5072;0.4625;0.4189;NO;NO;3;ADAM;relu;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5072;0.441;0.4773;NO;NO;2;ADAM;relu;1z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5072;0.4593;0.5163;NO;YES;1;ADAM;relu;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5072;0.4447;0.3188;NO;NO;2;ADAM;logistic;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5072;0.4583;0.6047;NO;YES;1;ADAM;logistic;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5071;0.0611;0.2317;YES;YES;4;ADAM;relu;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5071;0.4591;0.5225;NO;YES;1;ADAM;relu;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5071;0.0909;0.0366;YES;NO;4;ADAM;relu;5z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5071;0.4442;0.3285;NO;NO;2;ADAM;logistic;1z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5071;0.4588;0.5519;NO;YES;1;ADAM;logistic;5z;0z0001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5071;0.0909;0.0366;YES;NO;4;ADAM;relu;1z;0z001;0z9;0z999;0z00001
0;MLP_Classifier;0.5071;0.4622;0.425;NO;YES;3;ADAM;relu;5z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5071;0.466;0.5649;NO;YES;4;ADAM;identity;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.5071;0.4658;0.5817;NO;YES;4;ADAM;identity;1z;0z1;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5071;0.4442;0.3285;NO;NO;2;ADAM;identity;5z;0z001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5071;0.4458;0.2864;NO;NO;2;ADAM;identity;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5071;0.0607;0.2561;YES;YES;4;ADAM;logistic;1z;0z0001;0z9;0z555;0z00001
0;MLP_Classifier;0.507;0.0604;0.2805;YES;YES;4;ADAM;identity;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.507;0.4705;0.3282;NO;NO;4;ADAM;logistic;1z;0z0001;0z5;0z999;0z00000001
0;MLP_Classifier;0.507;0.4714;0.3023;NO;NO;4;ADAM;logistic;5z;0z0001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.507;0.1154;0.0312;YES;NO;2;ADAM;relu;1z;0z001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.507;0.4412;0.4434;NO;NO;2;ADAM;relu;1z;0z001;0z9;0z555;0z00001
0;MLP_Classifier;0.507;0.1818;0.0208;YES;NO;2;ADAM;relu;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.507;0.4657;0.5802;NO;YES;4;ADAM;identity;1z;0z001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5069;0.445;0.301;NO;NO;2;ADAM;identity;1z;0z1;0z5;0z999;0z00000001
0;MLP_Classifier;0.5069;0.444;0.3269;NO;NO;2;ADAM;logistic;1z;0z0001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5069;0.4658;0.5618;NO;YES;4;ADAM;logistic;1z;0z001;0z5;0z555;0z00000001
0;MLP_Classifier;0.5069;0.4587;0.5504;NO;YES;1;ADAM;logistic;1z;0z001;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5069;0.4882;0.1267;NO;NO;4;ADAM;logistic;1z;0z1;0z5;0z555;0z00000001
0;MLP_Classifier;0.5069;0.4691;0.371;NO;NO;4;ADAM;relu;5z;0z0001;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5069;0.4703;0.3267;NO;NO;4;ADAM;identity;1z;0z001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5069;0.4703;0.3267;NO;NO;4;ADAM;identity;5z;0z0001;0z9;0z555;0z0000000001
0;MLP_Classifier;0.5069;0.4587;0.5504;NO;YES;1;ADAM;identity;5z;0z0001;0z9;0z999;0z00000001
0;MLP_Classifier;0.5069;0.445;0.301;NO;NO;2;ADAM;identity;5z;0z1;0z9;0z555;0z00001
0;MLP_Classifier;0.5068;0.0882;0.0366;YES;NO;4;ADAM;relu;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5068;0.4437;0.3317;NO;NO;2;ADAM;identity;5z;0z1;0z5;0z555;0z0000000001
0;MLP_Classifier;0.5068;0.4586;0.5411;NO;YES;1;ADAM;logistic;1z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5068;0.4702;0.3252;NO;NO;4;ADAM;identity;5z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5068;0.0806;0.0562;YES;NO;1;lbfgs;relu;1z;0z0001;NaNzz;NaNzz;NaNzz
0;MLP_Classifier;0.5067;0.4405;0.4676;NO;NO;2;ADAM;relu;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5067;0.4662;0.516;NO;YES;4;ADAM;relu;1z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5067;0.1667;0.0208;YES;NO;2;ADAM;relu;5z;0z1;0z5;0z999;0z00001
0;MLP_Classifier;0.5067;0.4654;0.5847;NO;YES;4;ADAM;identity;5z;0z001;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5067;0.4581;0.5845;NO;YES;1;ADAM;identity;5z;0z1;0z5;0z999;0z0000000001
0;MLP_Classifier;0.5067;0.4636;0.3447;NO;NO;3;ADAM;logistic;5z;0z001;0z5;0z999;0z00000001
0;MLP_Classifier;0.5067;0.1429;0.0225;YES;NO;1;ADAM;relu;1z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5067;0.4599;0.541;NO;YES;3;ADAM;relu;5z;0z1;0z9;0z555;0z00000001
0;MLP_Classifier;0.5067;0.1429;0.0225;YES;NO;1;ADAM;relu;5z;0z1;0z9;0z999;0z0000000001
0;MLP_Classifier;0.5067;0.4656;0.5679;NO;YES;4;ADAM;identity;1z;0z0001;0z9;0z555;0z00000001
0;MLP_Classifier;0.5066;0.4617;0.4189;NO;NO;3;ADAM;relu;5z;0z001;0z5;0z555;0z00001
